ID,LAST_NAME,FIRST_NAME,NAME,TEAM,POSITION,HEIGHT,WEIGHT,DRAFT_YEAR
78232,SPOELSTRA,ART,A. SPOELSTRA,SAC,C,6-9,220,1954
84,SPREWELL,LATRELL,L. SPREWELL,GSW,G,6-5,195,1992
78233,SPRIGGS,LARRY,L. SPRIGGS,LAL,F,6-7,230,1981
78234,SPRINGER,JIM,J. SPRINGER,JET,C,6-9,235,1956
78235,SPRUILL,JIM,J. SPRUILL,JET,F,6-2,225,
1756,STACK,RYAN,R. STACK,CLE,F,6-11,215,1998
711,STACKHOUSE,JERRY,J. STACKHOUSE,DET,F,6-6,218,1995
78237,STACOM,KEVIN,K. STACOM,BOS,G,6-3,185,1974
78238,STALLWORTH,DAVE,D. STALLWORTH,NYK,F,6-7,200,1965
78239,STALLWORTH,ISAAC,I. STALLWORTH,UTA,F,6-5,190,1972
78240,STANCZAK,ED,E. STANCZAK,AND,F,6-1,185,
1630199,STANLEY,CASSIUS,C. STANLEY,IND,G,6-5,190,2020
78241,STANSBURY,TERENCE,T. STANSBURY,IND,G,6-5,170,1984
317,STARKS,JOHN,J. STARKS,NYK,G,6-5,190,
78243,STARR,KEITH,K. STARR,CHI,G,6-6,190,1976
203917,STAUSKAS,NIK,N. STAUSKAS,CLE,G,6-6,205,2014
78244,STAVERMAN,LARRY,L. STAVERMAN,SAC,F,6-7,205,1958
78245,STEELE,LARRY,L. STEELE,POR,G,6-5,180,1971
1099,STEIGENGA,MATT,M. STEIGENGA,CHI,F,6-7,225,1992
1735,STEPANIA,VLADIMIR,V. STEPANIA,MIA,C,7-1,255,1998
203474,STEPHENS,DJ,D. STEPHENS,MIL,GF,6-5,188,
78247,STEPHENS,EVERETTE,E. STEPHENS,IND,G,6-2,175,1988
78249,STEPHENS,JACK,J. STEPHENS,ATL,G,6-3,185,1955
1086,STEPHENS,JOE,J. STEPHENS,MEM,F,6-7,210,
202362,STEPHENSON,LANCE,L. STEPHENSON,LAL,G,6-6,230,2010
1627293,STEPHESON,ALEX,A. STEPHESON,LAC,F,6-10,270,
78250,STEPPE,BROOK,B. STEPPE,SAC,G,6-5,195,1982
78251,STEVENS,BARRY,B. STEVENS,GSW,G,6-5,195,1985
1630205,STEVENS,LAMAR,L. STEVENS,CLE,F,6-7,230,
78252,STEVENS,WAYNE,W. STEVENS,SAC,F,6-3,185,1958
2052,STEVENSON,DESHAWN,D. STEVENSON,WAS,FG,6-5,218,2000
78253,STEWART,DENNIS,D. STEWART,WAS,F,6-6,220,1969
1630191,STEWART,ISAIAH,I. STEWART,DET,FC,6-9,250,2020
1529,STEWART,KEBU,K. STEWART,PHI,F,6-8,239,1997
1125,STEWART,LARRY,L. STEWART,WAS,F,6-8,230,
1565,STEWART,MICHAEL,M. STEWART,TOR,C,6-10,230,
78256,STEWART,NORM,N. STEWART,ATL,F,6-5,205,1956
201880,STIEMSMA,GREG,G. STIEMSMA,MIN,C,6-11,260,
78257,STIPANOVICH,STEVE,S. STIPANOVICH,IND,C,6-11,245,1983
179,STITH,BRYANT,B. STITH,DEN,G,6-5,210,1992
78259,STITH,SAM,S. STITH,NYK,G,6-2,185,1960
78260,STITH,TOM,T. STITH,NYK,F,6-5,210,1961
78261,STIVRINS,ALEX,A. STIVRINS,PHX,F,6-8,220,1985
204065,STOCKTON,DAVID,D. STOCKTON,SAC,G,5-11,165,
304,STOCKTON,JOHN,J. STOCKTON,UTA,G,6-1,175,1984
978,STOJAKOVIC,PEJA,P. STOJAKOVIC,SAC,F,6-10,229,1996
1055,STOKES,ED,E. STOKES,TOR,C,7-0,264,1993
78264,STOKES,GREG,G. STOKES,PHI,F,6-10,220,1985
203950,STOKES,JARNELL,J. STOKES,MEM,FC,6-9,263,2014
600016,STOKES,MAURICE,M. STOKES,SAC,F,6-7,232,1955
78266,STOLKEY,ART,A. STOLKEY,DEF,G,6-1,180,
1627754,STONE,DIAMOND,D. STONE,LAC,C,6-11,255,2016
202933,STONE,JULYAN,J. STONE,DEN,G,6-6,200,
2852,STOREY,AWVEE,A. STOREY,MIL,FG,6-6,225,
757,STOUDAMIRE,DAMON,D. STOUDAMIRE,POR,G,5-10,171,1995
101136,STOUDAMIRE,SALIM,S. STOUDAMIRE,ATL,G,6-1,175,2005
2405,STOUDEMIRE,AMAR'E,A. STOUDEMIRE,NYK,FC,6-10,245,2002
78267,STOVALL,PAUL,P. STOVALL,PHX,F,6-4,215,1972
201199,STRAWBERRY,DJ,D. STRAWBERRY,PHX,G,6-5,201,2007
78268,STRAWDER,JOE,J. STRAWDER,DET,C,6-10,235,1964
78269,STRICKER,BILL,B. STRICKER,POR,F,6-8,210,1970
1065,STRICKLAND,ERICK,E. STRICKLAND,DAL,G,6-3,218,
1110,STRICKLAND,MARK,M. STRICKLAND,MIA,F,6-10,220,
393,STRICKLAND,ROD,R. STRICKLAND,POR,G,6-3,185,1988
78270,STRICKLAND,ROGER,R. STRICKLAND,WAS,F,6-5,200,1963
78271,STROEDER,JOHN,J. STROEDER,MIL,F,6-10,260,1980
400,STRONG,DEREK,D. STRONG,ORL,F,6-9,240,1990
78273,STROTHERS,LAMONT,L. STROTHERS,DAL,G,6-4,190,1991
78274,STROUD,JOHN,J. STROUD,HOU,F,6-7,215,1980
1629622,STRUS,MAX,M. STRUS,MIA,GF,6-5,215,
201155,STUCKEY,RODNEY,R. STUCKEY,DET,G,6-5,205,2007
78275,STUMP,GENE,G. STUMP,BOS,F,6-2,185,1947
78276,STUTZ,STAN,S. STUTZ,NYK,G,5-10,170,
78277,SUITER,GARY,G. SUITER,CLE,C,6-9,225,
203096,SULLINGER,JARED,J. SULLINGER,BOS,CF,6-9,260,2012
201969,SUMMERS,DAJUAN,D. SUMMERS,DET,F,6-8,240,2009
1628410,SUMNER,EDMOND,E. SUMNER,IND,G,6-4,196,2017
78654,SUMPTER,BARRY,B. SUMPTER,LAC,F,6-11,215,1988
201180,SUN,YUE,Y. SUN,LAL,G,6-9,205,2007
78278,SUNDERLAGE,DON,D. SUNDERLAGE,ATL,G,6-1,180,1951
1743,SUNDOV,BRUNO,B. SUNDOV,IND,C,7-2,260,1998
78279,SUNDVOLD,JON,J. SUNDVOLD,SAS,G,6-2,170,1983
682,SURA,BOB,B. SURA,CLE,G,6-5,200,1995
78280,SURHOFF,DICK,D. SURHOFF,ATL,F,6-4,210,1952
78281,SUTTLE,DANE,D. SUTTLE,SAC,G,6-3,190,1983
357,SUTTON,GREG,G. SUTTON,CHA,G,6-2,185,1991
78283,SWAIN,BENNIE,B. SWAIN,BOS,F,6-8,220,1958
1628403,SWANIGAN,CALEB,C. SWANIGAN,POR,F,6-9,260,2017
78284,SWANSON,NORM,N. SWANSON,SAC,F,6-6,210,1953
78285,SWARTZ,DAN,D. SWARTZ,BOS,F,6-4,215,1956
2552,SWEETNEY,MICHAEL,M. SWEETNEY,NYK,F,6-8,270,2003
2741,SWIFT,ROBERT,R. SWIFT,OKC,C,7-1,270,2004
2031,SWIFT,STROMILE,S. SWIFT,MEM,FC,6-10,220,2000
78286,SWINSON,AARON,A. SWINSON,PHX,F,6-5,230,
202377,SY,PAPE,P. SY,ATL,FG,6-7,225,2010
78287,SYDNOR,WALLACE,W. SYDNOR,CHS,G,5-10,175,
1132,SYKES,LARRY,L. SYKES,BOS,F,6-9,255,
1136,SZABO,BRETT,B. SZABO,BOS,C,6-11,230,
1887,SZCZERBIAK,WALLY,W. SZCZERBIAK,MIN,GF,6-7,240,1999
440,TABAK,ZAN,Z. TABAK,TOR,C,7-0,257,1991
2657,TABUSE,YUTA,Y. TABUSE,PHX,G,5-9,165,
101147,TAFT,CHRIS,C. TAFT,GSW,F,6-10,261,2005
78291,TANNENBAUM,SID,S. TANNENBAUM,NYK,G,6-0,160,
1434,TARLAC,DRAGAN,D. TARLAC,CHI,CF,6-11,270,1995
78293,TARPLEY,ROY,R. TARPLEY,DAL,F,7-0,230,1986
1630256,TATE,JAE'SEAN,J. TATE,HOU,F,6-4,230,
78294,TATUM,EARL,E. TATUM,LAL,G,6-4,185,1976
1628369,TATUM,JAYSON,J. TATUM,BOS,FG,6-8,210,2017
204002,TAVARES,EDY,E. TAVARES,ATL,C,7-3,265,2014
78295,TAYLOR,ANTHONY,A. TAYLOR,MIA,G,6-4,175,1988
78296,TAYLOR,BRIAN,B. TAYLOR,LAC,G,6-2,185,1972
101182,TAYLOR,DONELL,D. TAYLOR,WAS,G,6-5,193,
78298,TAYLOR,FRED,F. TAYLOR,PHX,G,6-5,180,1970
1627819,TAYLOR,ISAIAH,I. TAYLOR,ATL,G,6-3,170,
78297,TAYLOR,JAY,J. TAYLOR,BKN,F,6-3,190,
78299,TAYLOR,JEFF,J. TAYLOR,HOU,G,6-4,175,1982
203106,TAYLOR,JEFFERY,J. TAYLOR,CHA,F,6-7,225,2012
201966,TAYLOR,JERMAINE,J. TAYLOR,HOU,G,6-4,210,2009
1511,TAYLOR,JOHNNY,J. TAYLOR,DEN,F,6-9,220,1997
78301,TAYLOR,LEONARD,L. TAYLOR,GSW,F,6-8,220,
1508,TAYLOR,MAURICE,M. TAYLOR,HOU,F,6-9,265,1997
201446,TAYLOR,MIKE,M. TAYLOR,LAC,G,6-2,165,2008
78302,TAYLOR,ROLAND,R. TAYLOR,DEN,G,6-0,175,1969
203116,TAYLOR,TYSHAWN,T. TAYLOR,BKN,G,6-3,185,2012
78303,TAYLOR,VINCE,V. TAYLOR,NYK,G,6-5,180,1982
78304,TEAGLE,TERRY,T. TEAGLE,GSW,G,6-5,195,1982
201952,TEAGUE,JEFF,J. TEAGUE,BOS,G,6-3,195,2009
203104,TEAGUE,MARQUIS,M. TEAGUE,CHI,G,6-2,189,2012
203141,TELETOVIC,MIRZA,M. TELETOVIC,BKN,F,6-9,245,
2742,TELFAIR,SEBASTIAN,S. TELFAIR,MIN,G,6-0,170,2004
202066,TEMPLE,GARRETT,G. TEMPLE,CHI,GF,6-5,195,
1628462,TEODOSIC,MILOS,M. TEODOSIC,LAC,G,6-5,196,
78305,TERRELL,IRA,I. TERRELL,PHX,F,6-8,200,1976
1629123,TERRELL,JARED,J. TERRELL,MIN,G,6-3,227,
78307,TERRY,CARLOS,C. TERRY,WAS,G,6-4,210,1978
78306,TERRY,CHUCK,C. TERRY,MIL,G,6-6,215,1972
78308,TERRY,CLAUDE,C. TERRY,ATL,G,6-5,195,1972
1629150,TERRY,EMANUEL,E. TERRY,,F,6-9,220,
1891,TERRY,JASON,J. TERRY,DAL,G,6-2,185,1999
1630179,TERRY,TYRELL,T. TERRY,DAL,G,6-3,160,2020
201934,THABEET,HASHEEM,H. THABEET,MEM,C,7-3,263,2009
78309,THACKER,TOM,T. THACKER,SAC,G,6-2,170,1963
1628464,THEIS,DANIEL,D. THEIS,BOS,FC,6-8,245,
78310,THEUS,REGGIE,R. THEUS,CHI,G,6-6,190,1978
78311,THIBEAUX,PETER,P. THIBEAUX,GSW,F,6-7,210,1983
78312,THIEBEN,BILL,B. THIEBEN,DET,F,6-6,215,1956
78313,THIGPEN,JUSTUS,J. THIGPEN,DET,G,6-1,160,1969
78314,THIRDKILL,DAVID,D. THIRDKILL,BOS,F,6-7,195,1982
203519,THOMAS,ADONIS,A. THOMAS,ORL,GF,6-7,240,
2873,THOMAS,BILLY,B. THOMAS,BKN,G,6-5,220,
1630271,THOMAS,BRODRIC,B. THOMAS,HOU,G,6-5,185,
1063,THOMAS,CARL,C. THOMAS,CLE,G,6-4,195,
78316,THOMAS,CHARLES,C. THOMAS,DET,G,6-3,175,
2041,THOMAS,ETAN,E. THOMAS,WAS,C,6-10,260,2000
78317,THOMAS,IRVING,I. THOMAS,LAL,F,6-8,225,
202738,THOMAS,ISAIAH,I. THOMAS,DEN,G,5-9,185,2011
78318,THOMAS,ISIAH,I. THOMAS,DET,G,6-1,180,1981
1975,THOMAS,JAMEL,J. THOMAS,BKN,F,6-6,219,
2839,THOMAS,JAMES,J. THOMAS,PHI,F,6-9,245,
78320,THOMAS,JIM,J. THOMAS,IND,G,6-3,190,1983
78321,THOMAS,JOE,J. THOMAS,PHX,F,6-6,205,1970
1519,THOMAS,JOHN,J. THOMAS,TOR,C,6-9,265,1997
1903,THOMAS,KENNY,K. THOMAS,HOU,F,6-7,245,1999
1629017,THOMAS,KHYRI,K. THOMAS,DET,G,6-3,210,2018
703,THOMAS,KURT,K. THOMAS,NYK,CF,6-9,230,1995
202498,THOMAS,LANCE,L. THOMAS,BKN,F,6-8,225,
202952,THOMAS,MALCOLM,M. THOMAS,PHI,F,6-9,225,
1629744,THOMAS,MATT,M. THOMAS,TOR,G,6-4,190,
78322,THOMAS,TERRY,T. THOMAS,DET,F,6-8,220,1975
1501,THOMAS,TIM,T. THOMAS,MIL,F,6-10,240,1997
200748,THOMAS,TYRUS,T. THOMAS,CHI,F,6-10,225,2006
202717,THOMPKINS,TREY,T. THOMPKINS,LAC,F,6-10,245,2011
78323,THOMPSON,BERNARD,B. THOMPSON,PHX,G,6-6,210,1984
1631,THOMPSON,BILLY,B. THOMPSON,MIA,F,6-7,195,1986
240,THOMPSON,BROOKS,B. THOMPSON,ORL,G,6-4,193,1994
78325,THOMPSON,CORNY,C. THOMPSON,DAL,F,6-8,225,1982
78326,THOMPSON,DAVID,D. THOMPSON,DEN,G,6-4,195,1975
101159,THOMPSON,DIJON,D. THOMPSON,PHX,GF,6-8,200,2005
78327,THOMPSON,GEORGE,G. THOMPSON,MIL,G,6-2,200,1969
203138,THOMPSON,HOLLIS,H. THOMPSON,PHI,GF,6-8,206,
201574,THOMPSON,JASON,J. THOMPSON,SAC,FC,6-11,250,2008
78328,THOMPSON,JOHN,J. THOMPSON,BOS,F,6-10,225,1964
78329,THOMPSON,KEVIN,K. THOMPSON,POR,C,6-11,260,1993
202691,THOMPSON,KLAY,K. THOMPSON,GSW,G,6-6,215,2011
78,THOMPSON,LASALLE,L. THOMPSON,SAC,CF,6-10,260,1982
78331,THOMPSON,MYCHAL,M. THOMPSON,POR,C,6-10,226,1978
202814,THOMPSON,MYCHEL,M. THOMPSON,CLE,F,6-6,211,
78332,THOMPSON,PAUL,P. THOMPSON,CLE,G,6-6,210,1983
78333,THOMPSON,STEPHEN,S. THOMPSON,SAC,F,6-4,185,
202684,THOMPSON,TRISTAN,T. THOMPSON,BOS,CF,6-9,254,2011
78335,THORN,ROD,R. THORN,OKC,G,6-4,195,1963
201154,THORNTON,AL,A. THORNTON,LAC,F,6-8,235,2007
738,THORNTON,BOB,B. THORNTON,PHI,F,6-10,225,1984
201977,THORNTON,MARCUS,M. THORNTON,SAC,FG,6-4,205,2009
1628414,THORNWELL,SINDARIUS,S. THORNWELL,NOP,G,6-4,215,2017
901,THORPE,OTIS,O. THORPE,HOU,CF,6-10,248,1984
9,THREATT,SEDALE,S. THREATT,LAL,G,6-2,185,1983
600001,THURMOND,NATE,N. THURMOND,GSW,C,6-11,225,1963
78340,THURSTON,MEL,M. THURSTON,PRO,G,6-0,175,
1629680,THYBULLE,MATISSE,M. THYBULLE,PHI,GF,6-5,201,2019
78341,TIDRICK,HOWARD,H. TIDRICK,BAL,,,,
78342,TIEMAN,DAN,D. TIEMAN,SAC,G,6-0,185,
1629681,TILLIE,KILLIAN,K. TILLIE,MEM,FC,6-10,220,
78343,TILLIS,DARREN,D. TILLIS,GSW,C,6-11,215,1982
1630214,TILLMAN,XAVIER,X. TILLMAN,MEM,F,6-8,245,2020
78344,TINGLE,JACK,J. TINGLE,WAS,F,6-4,205,1947
2224,TINSLEY,JAMAAL,J. TINSLEY,IND,G,6-3,197,2001
47,TISDALE,WAYMAN,W. TISDALE,SAC,F,6-9,260,1985
1627861,TOBEY,MIKE,M. TOBEY,CHA,C,7-0,260,
78346,TODOROVICH,MARKO,M. TODOROVICH,ATL,F,6-5,220,
78348,TOLBERT,RAY,R. TOLBERT,OKC,F,6-9,225,1981
78347,TOLBERT,TOM,T. TOLBERT,GSW,F,6-7,235,1988
201229,TOLLIVER,ANTHONY,A. TOLLIVER,MEM,F,6-8,240,
78349,TOLSON,DEAN,D. TOLSON,OKC,F,6-8,190,1974
78350,TOMJANOVICH,RUDY,R. TOMJANOVICH,HOU,F,6-8,218,1970
78351,TONEY,ANDREW,A. TONEY,PHI,G,6-3,178,1980
78352,TONEY,SEDRIC,S. TONEY,ATL,G,6-2,178,1985
78353,TONKOVICH,ANDY,A. TONKOVICH,PRO,G,6-1,185,1948
342,TOOLSON,ANDY,A. TOOLSON,UTA,F,6-6,210,
78355,TOOMAY,JACK,J. TOOMAY,DN,C,6-6,215,
78356,TOONE,BERNARD,B. TOONE,PHI,F,6-9,210,1979
1630167,TOPPIN,OBI,O. TOPPIN,NYK,F,6-9,220,2020
78357,TORGOFF,IRV,I. TORGOFF,WAS,F,6-1,192,
78358,TORMOHLEN,GENE,G. TORMOHLEN,ATL,C,6-8,230,1959
2351,TORRES,OSCAR,O. TORRES,HOU,GF,6-6,210,
1629308,TOSCANO-ANDERSON,JUAN,J. TOSCANO-ANDERSON,GSW,F,6-6,209,
78359,TOSHEFF,BILL,B. TOSHEFF,INO,G,6-1,175,1951
78360,TOUGH,BOB,B. TOUGH,DET,G,6-0,185,
1626253,TOUPANE,AXEL,A. TOUPANE,DEN,GF,6-7,210,
78361,TOWE,MONTE,M. TOWE,DEN,G,5-7,150,1975
700,TOWER,KEITH,K. TOWER,LAC,C,6-11,250,
78363,TOWERY,WILLIAM,W. TOWERY,BAL,C,6-4,210,
78364,TOWNES,LINTON,L. TOWNES,POR,F,6-7,190,1982
1626157,TOWNS,KARL-ANTHONY,K. TOWNS,MIN,CF,6-11,248,2015
78365,TOWNSEND,RAYMOND,R. TOWNSEND,GSW,G,6-3,175,1978
78366,TRAPP,GEORGE,G. TRAPP,DET,F,6-8,205,1971
78367,TRAPP,JOHN,J. TRAPP,HOU,F,6-7,210,1968
1714,TRAYLOR,ROBERT,R. TRAYLOR,CLE,FC,6-8,284,1998
718,TRENT,GARY,G. TRENT,MIN,F,6-8,250,1995
1629018,TRENT JR.,GARY,G. TRENT JR.,POR,GF,6-5,209,2018
2244,TREPAGNIER,JEFF,J. TREPAGNIER,DEN,G,6-4,200,2001
78651,TRESVANT,JOHN,J. TRESVANT,WAS,F,6-7,215,1964
1629019,TRIER,ALLONZO,A. TRIER,NYK,G,6-5,200,
78368,TRIPTOW,DICK,D. TRIPTOW,DET,G,6-0,170,
78369,TRIPUCKA,KELLY,K. TRIPUCKA,DET,F,6-6,220,1981
2456,TRYBANSKI,CEZARY,C. TRYBANSKI,MEM,C,7-2,240,
2054,TSAKALIDIS,JAKE,J. TSAKALIDIS,PHX,C,7-2,290,2000
78370,TSCHOGL,JOHN,J. TSCHOGL,ATL,F,6-6,206,
78371,TSIOROPOULOS,LOU,L. TSIOROPOULOS,BOS,F,6-5,190,1953
2401,TSKITISHVILI,NIKOLOZ,N. TSKITISHVILI,DEN,F,7-0,225,2002
78372,TUCKER,AL,A. TUCKER,OKC,F,6-8,190,1967
201169,TUCKER,ALANDO,A. TUCKER,PHX,F,6-6,205,2007
141,TUCKER,ANTHONY,A. TUCKER,WAS,F,6-8,220,1996
78374,TUCKER,JIM,J. TUCKER,PHI,F,6-7,185,1954
200782,TUCKER,P.J.,P. TUCKER,HOU,F,6-5,245,2006
1629730,TUCKER,RAYJON,R. TUCKER,UTA,G,6-3,209,
78375,TUCKER,TRENT,T. TUCKER,NYK,G,6-5,193,1982
101142,TURIAF,RONNY,R. TURIAF,LAL,C,6-10,241,2005
1726,TURKCAN,MIRSAD,M. TURKCAN,MIL,F,6-9,216,1998
2045,TURKOGLU,HEDO,H. TURKOGLU,ORL,F,6-10,220,2000
78377,TURNER,ANDRE,A. TURNER,WAS,G,5-11,160,1986
78385,TURNER,BILL,B. TURNER,GSW,F,6-7,220,1967
78378,TURNER,ELSTON,E. TURNER,DEN,G,6-5,190,1981
202323,TURNER,EVAN,E. TURNER,MIN,GF,6-6,220,2010
78379,TURNER,HENRY,H. TURNER,SAC,G,6-7,200,
78380,TURNER,JACK,J. TURNER,NYK,G,6-4,170,1954
78382,TURNER,JACK,J. TURNER,WAS,G,6-5,200,1961
78381,TURNER,JEFF,J. TURNER,ORL,F,6-9,230,1984
1819,TURNER,JOHN,J. TURNER,HOU,F,6-8,245,1991
1626167,TURNER,MYLES,M. TURNER,IND,CF,6-11,250,2015
1943,TURNER,WAYNE,W. TURNER,BOS,G,6-2,190,
78386,TURPIN,MEL,M. TURPIN,CLE,C,6-11,240,1984
78387,TWARDZIK,DAVE,D. TWARDZIK,POR,G,6-1,175,1972
78388,TWYMAN,JACK,J. TWYMAN,SAC,F,6-6,210,1955
189,TYLER,B.J.,B. TYLER,PHI,G,6-1,185,1994
202719,TYLER,JEREMY,J. TYLER,GSW,F,6-10,250,2011
78390,TYLER,TERRY,T. TYLER,DET,F,6-7,215,1978
78391,TYRA,CHARLIE,C. TYRA,NYK,C,6-8,230,1957
202775,UBILES,EDWIN,E. UBILES,WAS,FG,6-6,204,
202327,UDOH,EKPE,E. UDOH,UTA,CF,6-10,245,2010
2137,UDOKA,IME,I. UDOKA,SAS,GF,6-5,220,
2757,UDRIH,BENO,B. UDRIH,SAC,G,6-3,205,2004
101146,UKIC,ROKO,R. UKIC,TOR,G,6-5,183,2005
1627755,ULIS,TYLER,T. ULIS,PHX,G,5-10,160,2016
78392,UNSELD,WES,W. UNSELD,WAS,C,6-7,245,1968
78393,UPLINGER,HAL,H. UPLINGER,BAL,G,6-4,185,
78394,UPSHAW,KELVIN,K. UPSHAW,DAL,G,6-2,180,
1627784,UTHOFF,JARROD,J. UTHOFF,WAS,F,6-9,220,
202386,UZOH,BEN,B. UZOH,BKN,G,6-3,205,
201987,VADEN,ROBERT,R. VADEN,OKC,GF,6-5,205,2009
202685,VALANCIUNAS,JONAS,J. VALANCIUNAS,MEM,C,6-11,265,2011
78395,VALENTINE,DARNELL,D. VALENTINE,POR,G,6-2,183,1981
1627756,VALENTINE,DENZEL,D. VALENTINE,CHI,G,6-4,220,2016
78396,VALENTINE,RON,R. VALENTINE,DEN,F,6-7,210,1980
78397,VALLELY,JOHN,J. VALLELY,ATL,G,6-3,185,1970
78398,VAN ARSDALE,DICK,D. VAN ARSDALE,PHX,G,6-5,210,1965
78399,VAN ARSDALE,TOM,T. VAN ARSDALE,SAC,F,6-5,202,1965
78401,VAN BREDA KOLFF,BUTCH,B. VAN BREDA KOLFF,NYK,GF,6-3,185,
78400,VAN BREDA KOLFF,JAN,J. VAN BREDA KOLFF,BKN,F,6-7,195,1974
89,VAN EXEL,NICK,N. VAN EXEL,LAL,G,6-1,190,1993
1496,VAN HORN,KEITH,K. VAN HORN,BKN,F,6-10,245,1997
78406,VAN LIER,NORM,N. VAN LIER,CHI,G,6-1,173,1969
1627832,VANVLEET,FRED,F. VANVLEET,TOR,G,6-1,197,
78402,VANCE,GENE,G. VANCE,CHS,G,6-3,195,1947
78403,VANDER VELDEN,LOG,L. VANDER VELDEN,LAC,F,6-8,215,
1629020,VANDERBILT,JARRED,J. VANDERBILT,MIN,F,6-9,214,2018
78405,VANDEWEGHE,ERNIE,E. VANDEWEGHE,NYK,F,6-3,195,1949
78404,VANDEWEGHE,KIKI,K. VANDEWEGHE,DEN,F,6-8,220,1980
78407,VANOS,NICK,N. VANOS,PHX,C,7-1,255,1985
2128,VANTERPOOL,DAVID,D. VANTERPOOL,WAS,G,6-5,200,
2237,VARDA,RATKO,R. VARDA,DET,C,7-1,265,
2760,VAREJAO,ANDERSON,A. VAREJAO,CLE,F,6-11,273,2004
202363,VARNADO,JARVIS,J. VARNADO,PHI,FC,6-9,230,2010
202349,VASQUEZ,GREIVIS,G. VASQUEZ,NOP,G,6-6,217,2010
1630170,VASSELL,DEVIN,D. VASSELL,SAS,GF,6-5,200,2020
78409,VAUGHN,CHARLES,C. VAUGHN,ATL,G,6-3,190,1962
710,VAUGHN,DAVID,D. VAUGHN,ORL,F,6-9,240,1995
1521,VAUGHN,JACQUE,J. VAUGHN,UTA,G,6-1,190,1997
1626173,VAUGHN,RASHAD,R. VAUGHN,MIL,G,6-6,202,2015
78411,VAUGHN,VIRGIL,V. VAUGHN,BOS,F,6-4,205,
919,VAUGHT,LOY,L. VAUGHT,LAC,FC,6-9,240,1990
78413,VERGA,BOB,B. VERGA,POR,G,6-1,190,1967
78414,VERHOEVEN,PETER,P. VERHOEVEN,POR,F,6-9,215,1981
202686,VESELY,JAN,J. VESELY,WAS,F,7-0,242,2011
78415,VETRA,GUNDARS,G. VETRA,MIN,F,6-6,195,
78416,VIANNA,JOAO,J. VIANNA,DAL,F,6-9,215,
101111,VILLANUEVA,CHARLIE,C. VILLANUEVA,DET,F,6-11,232,2005
1629216,VINCENT,GABE,G. VINCENT,MIA,G,6-3,200,
78418,VINCENT,JAY,J. VINCENT,DAL,F,6-7,220,1981
78417,VINCENT,SAM,S. VINCENT,ORL,G,6-2,185,1985
200790,VINICIUS,MARCUS,M. VINICIUS,NOP,F,6-8,225,2006
1844,VINSON,FRED,F. VINSON,OKC,G,6-4,190,
78419,VOCE,GARY,G. VOCE,CLE,F,6-9,240,
78420,VOLKER,FLOYD,F. VOLKER,DN,,,,
78421,VOLKOV,ALEXANDER,A. VOLKOV,ATL,C,6-10,218,1986
78422,VON NIEDA,WHITEY,W. VON NIEDA,BAL,,,,
203943,VONLEH,NOAH,N. VONLEH,DEN,F,6-10,257,2014
2063,VOSKUHL,JAKE,J. VOSKUHL,PHX,C,6-11,255,2000
78423,VRANES,DANNY,D. VRANES,OKC,F,6-7,210,1981
2582,VRANES,SLAVKO,S. VRANES,POR,C,7-5,275,2003
1037,VRANKOVIC,STOJKO,S. VRANKOVIC,LAC,C,7-2,260,
78425,VROMAN,BRETT,B. VROMAN,UTA,C,7-0,220,1978
2761,VROMAN,JACKSON,J. VROMAN,NOP,FC,6-10,220,2004
202696,VUCEVIC,NIKOLA,N. VUCEVIC,ORL,C,6-11,260,2011
2756,VUJACIC,SASHA,S. VUJACIC,LAL,G,6-7,195,2004
1629731,WADE,DEAN,D. WADE,CLE,FC,6-9,228,
2548,WADE,DWYANE,D. WADE,MIA,G,6-4,220,2003
78426,WADE,MARK,M. WADE,GSW,G,5-11,160,
101144,WAFER,VON,V. WAFER,HOU,G,6-5,209,2005
78427,WAGER,CLINT,C. WAGER,DET,C,6-5,210,
2402,WAGNER,DAJUAN,D. WAGNER,CLE,G,6-2,200,2002
78428,WAGNER,DANNY,D. WAGNER,SHE,G,6-0,170,
78429,WAGNER,MILT,M. WAGNER,LAL,G,6-5,185,1986
1629021,WAGNER,MORITZ,M. WAGNER,WAS,FC,6-11,245,2018
203079,WAITERS,DION,D. WAITERS,LAL,G,6-3,210,2012
78430,WAITERS,GRANVILLE,G. WAITERS,IND,C,6-11,225,1983
78431,WAKEFIELD,ANDRE,A. WAKEFIELD,DET,G,6-2,175,1978
78432,WALK,NEAL,N. WALK,PHX,C,6-10,220,1969
78433,WALKER,ANDY,A. WALKER,UTA,G,6-4,190,1976
952,WALKER,ANTOINE,A. WALKER,BOS,F,6-9,245,1996
78434,WALKER,BRADY,B. WALKER,BAL,F,6-6,205,1948
78435,WALKER,CHET,C. WALKER,PHI,F,6-7,212,1962
78437,WALKER,DARRELL,D. WALKER,WAS,G,6-4,180,1983
78436,WALKER,FOOTS,F. WALKER,CLE,G,6-1,172,1974
201611,WALKER,HENRY,H. WALKER,NYK,F,6-6,235,2008
78438,WALKER,HORACE,H. WALKER,WAS,F,6-3,210,1960
78439,WALKER,JIMMY,J. WALKER,DET,G,6-3,195,1967
202689,WALKER,KEMBA,K. WALKER,BOS,G,6-0,184,2011
78440,WALKER,KENNY,K. WALKER,NYK,F,6-8,210,1986
